gRNA,Gene,Plasmid,Rep1,Rep2,Rep3
sgSEC13_1,SEC13,298,0,0,0
sgSEC13_2,SEC13,410,74,69,0
sgSEC13_3,SEC13,668,15,0,0
sgSEC13_4,SEC13,322,95,35,14
sgSEC13_5,SEC13,337,177,22,70
sgSEC13_6,SEC13,612,2,4,0
sgSEC13_7,SEC13,350,45,3,0
sgSEC13_8,SEC13,267,13,92,31
sgSEC13_9,SEC13,201,288,207,90
sgSEC13_10,SEC13,252,16,45,28
sgSEC16A_1,SEC16A,446,186,744,541
sgSEC16A_2,SEC16A,257,121,178,103
sgSEC16A_3,SEC16A,789,4,26,0
sgSEC16A_4,SEC16A,625,476,412,357
sgSEC16A_5,SEC16A,582,0,0,0
sgSEC16A_6,SEC16A,164,193,374,101
sgSEC16A_7,SEC16A,199,110,125,254
sgSEC16A_8,SEC16A,279,488,297,260
sgSEC16A_9,SEC16A,259,464,267,265
sgSEC16A_10,SEC16A,176,64,86,285
sgSEC16B_1,SEC16B,754,1028,590,543
sgSEC16B_2,SEC16B,223,270,178,390
sgSEC16B_3,SEC16B,229,180,291,389
sgSEC16B_4,SEC16B,525,1411,797,652
sgSEC16B_5,SEC16B,284,221,324,505
sgSEC16B_6,SEC16B,378,322,496,694
sgSEC16B_7,SEC16B,347,626,404,321
sgSEC16B_8,SEC16B,410,698,429,934
sgSEC16B_9,SEC16B,436,545,441,587
sgSEC16B_10,SEC16B,755,1117,882,1148
sgSEC23IP_1,SEC23IP,240,418,208,231
sgSEC23IP_2,SEC23IP,678,41,82,67
sgSEC23IP_3,SEC23IP,450,1198,620,768
sgSEC23IP_4,SEC23IP,120,200,92,62
sgSEC23IP_5,SEC23IP,213,0,1,0
sgSEC23IP_6,SEC23IP,238,360,486,820
sgSEC23IP_7,SEC23IP,299,104,221,439
sgSEC23IP_8,SEC23IP,457,478,507,540
sgSEC23IP_9,SEC23IP,282,321,234,396
sgSEC23IP_10,SEC23IP,206,362,234,253
sgSEC24A_1,SEC24A,565,513,414,1057
sgSEC24A_2,SEC24A,249,188,199,483
sgSEC24A_3,SEC24A,479,441,338,618
sgSEC24A_4,SEC24A,232,518,379,438
sgSEC24A_5,SEC24A,579,529,866,786
sgSEC24A_6,SEC24A,168,135,94,68
sgSEC24A_7,SEC24A,733,694,692,822
sgSEC24A_8,SEC24A,511,369,441,889
sgSEC24A_9,SEC24A,163,180,138,99
sgSEC24A_10,SEC24A,405,525,427,256
sgSEC24C_1,SEC24C,364,196,223,703
sgSEC24C_2,SEC24C,233,240,283,285
sgSEC24C_3,SEC24C,676,913,982,653
sgSEC24C_4,SEC24C,387,377,320,539
sgSEC24C_5,SEC24C,221,145,160,433
sgSEC24C_6,SEC24C,416,564,303,285
sgSEC24C_7,SEC24C,362,622,415,387
sgSEC24C_8,SEC24C,656,278,438,379
sgSEC24C_9,SEC24C,556,367,240,411
sgSEC24C_10,SEC24C,280,295,177,308
sgSEC31B_1,SEC31B,609,691,871,972
sgSEC31B_2,SEC31B,425,641,415,201
sgSEC31B_3,SEC31B,285,383,173,372
sgSEC31B_4,SEC31B,173,187,220,130
sgSEC31B_5,SEC31B,285,620,436,676
sgSEC31B_6,SEC31B,665,538,789,493
sgSEC31B_7,SEC31B,341,282,174,222
sgSEC31B_8,SEC31B,748,645,866,929
sgSEC31B_9,SEC31B,570,853,771,1247
sgSEC31B_10,SEC31B,204,64,298,298
sgSEC61A1_1,SEC61A1,4,0,0,0
sgSEC61A1_2,SEC61A1,119,0,7,0
sgSEC61A1_3,SEC61A1,195,52,50,19
sgSEC61A1_4,SEC61A1,208,3,0,0
sgSEC61A1_5,SEC61A1,699,261,330,417
sgSEC61A1_6,SEC61A1,196,51,13,211
sgSEC61A1_7,SEC61A1,306,89,32,63
sgSEC61A1_8,SEC61A1,247,0,24,6
sgSEC61A1_9,SEC61A1,213,0,0,0
sgSEC61A1_10,SEC61A1,602,281,277,218
sgSEC61A2_1,SEC61A2,266,385,466,163
sgSEC61A2_2,SEC61A2,201,0,0,0
sgSEC61A2_3,SEC61A2,814,1126,1201,1608
sgSEC61A2_4,SEC61A2,697,1121,685,827
sgSEC61A2_5,SEC61A2,207,186,198,78
sgSEC61A2_6,SEC61A2,164,187,307,436
sgSEC61A2_7,SEC61A2,212,209,285,102
sgSEC61A2_8,SEC61A2,443,869,516,849
sgSEC61A2_9,SEC61A2,860,466,210,302
sgSEC61A2_10,SEC61A2,347,25,149,28
sgSEC61B_1,SEC61B,669,249,240,730
sgSEC61B_2,SEC61B,794,701,864,641
sgSEC61B_3,SEC61B,666,382,336,854
sgSEC61B_4,SEC61B,773,976,643,597
sgSEC61B_5,SEC61B,332,435,179,96
